/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_44_750.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_44_750.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_44_750.jpg, 0, 0, 0, 8.114086E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_44_912.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_44_912.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_44_912.jpg, 0, 0, 0, 7.971406E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_017.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_017.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_017.jpg, 0, 0, 0, 7.809827E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_122.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_122.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_122.jpg, 0, 0, 0, 7.76222E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_234.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_234.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_234.jpg, 0, 0, 0, 7.83261E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_367.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_367.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_367.jpg, 0, 0, 0, 8.017904E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_523.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_523.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_523.jpg, 0, 0, 0, 7.888092E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_624.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_624.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_624.jpg, 0, 0, 0, 7.900598E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_724.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_724.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_724.jpg, 0, 0, 0, 8.174352E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_838.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_838.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_838.jpg, 0, 0, 0, 7.896055E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_45_946.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_45_946.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_45_946.jpg, 0, 0, 0, 7.837301E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_056.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_056.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_056.jpg, 0, 0, 0, 7.899871E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_168.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_168.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_168.jpg, 0, 0, 0, 7.78964E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_278.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_278.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_278.jpg, 0, 0, 0, 8.41944E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_388.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_388.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_388.jpg, 0, 0, 0, 8.117103E-05
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_498.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_498.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_498.jpg, 0, 0.3283138, 0, 0.4730677
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_630.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_630.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_630.jpg, 0, 0.6810029, 0, 1.425705
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_735.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_735.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_735.jpg, 0, 1, 0, 2.624937
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_831.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_831.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_831.jpg, 0, 1, 0, 4.032152
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_46_944.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_46_944.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_46_944.jpg, -0.3408061, 1, 0, 5.162405
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_47_053.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_47_053.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_47_053.jpg, -0.669111, 1, 0, 6.458563
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_47_164.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_47_164.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_47_164.jpg, -0.337875, 1, 0, 7.606819
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_47_278.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_47_278.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_47_278.jpg, 0, 1, 0, 8.934805
/users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/center_2022_07_15_23_15_47_393.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/left_2022_07_15_23_15_47_393.jpg, /users/PCS0269/pbarua/Steering_Angle_Prediction/data/dataset2/IMG/right_2022_07_15_23_15_47_393.jpg, 0, 1, 0, 10.27437
